anio_mundial,fase,grupo,fecha,pais_local,pais_visita,nom_jugador,pais_jugador,minuto,tipo_gol
1950,Final,,1950-07-13,Brasil,España,Ademir,Brasil,33,
1950,Final,,1950-07-13,Brasil,España,Ademir,Brasil,79,
1950,Final,,1950-07-13,Brasil,España,Zizinho,Brasil,85,
1950,Final,,1950-07-13,Brasil,España,Silvestre Igoa,España,50,
1950,Final,,1950-07-13,Uruguay,Suecia,Juan Alberto Schiaffino,Uruguay,39,
1950,Final,,1950-07-13,Uruguay,Suecia,Alcides Ghiggia,Uruguay,77,
1950,Final,,1950-07-13,Uruguay,Suecia,Stig Sundqvist,Suecia,5,
1950,Final,,1950-07-13,Uruguay,Suecia,Gunnar Gren,Suecia,44,
1950,Final,,1950-07-16,Brasil,Uruguay,Friaça,Brasil,47,
1950,Final,,1950-07-16,Brasil,Uruguay,Juan Alberto Schiaffino,Uruguay,66,
1950,Final,,1950-07-16,Brasil,Uruguay,Alcides Ghiggia,Uruguay,79,
1950,Final,,1950-07-16,Suecia,España,Stig Sundqvist,Suecia,15,
1950,Final,,1950-07-16,Suecia,España,Gunnar Nordahl,Suecia,34,
1950,Final,,1950-07-16,Suecia,España,Gunnar Gren,Suecia,79,
1950,Final,,1950-07-16,Suecia,España,Agustin Gainza,España,25,
1954,Primera Ronda,Grupo 1,1954-06-16,Brasil,México,Baltazar,Brasil,14,
1954,Primera Ronda,Grupo 1,1954-06-16,Brasil,México,Didi,Brasil,30,
1954,Primera Ronda,Grupo 1,1954-06-16,Brasil,México,Pinga,Brasil,43,
1954,Primera Ronda,Grupo 1,1954-06-16,Brasil,México,Julinho,Brasil,55,
1954,Primera Ronda,Grupo 1,1954-06-16,Brasil,México,Baltazar,Brasil,71,
1954,Primera Ronda,Grupo 1,1954-06-16,Yugoslavia,Francia,Milos Milutinovic,Yugoslavia,15,
1954,Primera Ronda,Grupo 1,1954-06-19,Brasil,Yugoslavia,Didi,Brasil,5,
1954,Primera Ronda,Grupo 1,1954-06-19,Brasil,Yugoslavia,Milos Milutinovic,Yugoslavia,20,
1954,Primera Ronda,Grupo 1,1954-06-19,Francia,México,Just Fontaine,Francia,19,
1954,Primera Ronda,Grupo 1,1954-06-19,Francia,México,Raymond Kopa,Francia,40,
1954,Primera Ronda,Grupo 1,1954-06-19,Francia,México,Jean Vincent,Francia,60,
1954,Primera Ronda,Grupo 1,1954-06-19,Francia,México,Rene Bliard,Francia,75,
1954,Primera Ronda,Grupo 1,1954-06-19,Francia,México,Jose Luis Lamadrid,México,85,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Sandor Kocsis,Hungria,12,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Sandor Kocsis,Hungria,24,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Ferenc Puskas,Hungria,10,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Zoltan Czibor,Hungria,30,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Jozsef Toth,Hungria,50,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Nandor Hidegkuti,Hungria,60,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Sandor Kocsis,Hungria,75,
1954,Primera Ronda,Grupo 2,1954-06-17,Hungria,Corea del Sur,Sandor Kocsis,Hungria,85,
1954,Primera Ronda,Grupo 2,1954-06-17,Alemania Federal,Turquia,Max Morlock,Alemania Federal,25,
1954,Primera Ronda,Grupo 2,1954-06-17,Alemania Federal,Turquia,Helmut Rahn,Alemania Federal,30,
1954,Primera Ronda,Grupo 2,1954-06-17,Alemania Federal,Turquia,Ottmar Walter,Alemania Federal,50,
1954,Primera Ronda,Grupo 2,1954-06-17,Alemania Federal,Turquia,Fritz Walter,Alemania Federal,70,
1954,Primera Ronda,Grupo 3,1954-06-17,Uruguay,Checoslovaquia,Juan Hohberg,Uruguay,15,
1954,Primera Ronda,Grupo 3,1954-06-17,Uruguay,Checoslovaquia,Juan Hohberg,Uruguay,25,
1954,Primera Ronda,Grupo 3,1954-06-17,Austria,Escocia,Theodor Wagner,Austria,20,
1954,Primera Ronda,Grupo 3,1954-06-17,Austria,Escocia,Erich Probst,Austria,40,
1954,Primera Ronda,Grupo 3,1954-06-17,Austria,Escocia,Erich Probst,Austria,60,
1954,Primera Ronda,Grupo 3,1954-06-17,Austria,Escocia,Theodor Wagner,Austria,70,
1954,Primera Ronda,Grupo 3,1954-06-17,Austria,Escocia,Theodor Wagner,Austria,80,
1954,Primera Ronda,Grupo 3,1954-06-17,Austria,Escocia,Erich Probst,Austria,85,
1954,Primera Ronda,Grupo 3,1954-06-17,Austria,Escocia,Robert Ormond,Escocia,30,
1954,Primera Ronda,Grupo 4,1954-06-17,Inglaterra,Belgica,Nat Lofthouse,Inglaterra,15,
1954,Primera Ronda,Grupo 4,1954-06-17,Inglaterra,Belgica,Nat Lofthouse,Inglaterra,60,
1954,Primera Ronda,Grupo 4,1954-06-17,Inglaterra,Belgica,Ivor Broadis,Inglaterra,70,
1954,Primera Ronda,Grupo 4,1954-06-17,Inglaterra,Belgica,Bernard Voorhoof,Belgica,20,
1954,Primera Ronda,Grupo 4,1954-06-17,Inglaterra,Belgica,Bernard Voorhoof,Belgica,50,
1954,Primera Ronda,Grupo 4,1954-06-17,Italia,Suiza,Gino Cappello,Italia,20,
1954,Primera Ronda,Grupo 4,1954-06-17,Italia,Suiza,Carl Aebi,Suiza,30,
1954,Primera Ronda,Grupo 4,1954-06-17,Italia,Suiza,Josef Hugi,Suiza,50,
1954,Primera Ronda,Grupo 4,1954-06-17,Italia,Suiza,Josef Hugi,Suiza,70,
1954,Cuartos de final,,1954-06-26,Alemania Federal,Yugoslavia,Helmut Rahn,Alemania Federal,12,
1954,Cuartos de final,,1954-06-26,Alemania Federal,Yugoslavia,Helmut Rahn,Alemania Federal,85,
1954,Cuartos de final,,1954-06-26,Alemania Federal,Yugoslavia,Stjepan Bobek,Yugoslavia,50,
1954,Cuartos de final,,1954-06-26,Hungria,Brasil,Sandor Kocsis,Hungria,20,
1954,Cuartos de final,,1954-06-26,Hungria,Brasil,Sandor Kocsis,Hungria,70,
1954,Cuartos de final,,1954-06-26,Hungria,Brasil,Nandor Hidegkuti,Hungria,40,
1954,Cuartos de final,,1954-06-26,Hungria,Brasil,Djalma Santos,Brasil,60,
1954,Cuartos de final,,1954-06-26,Austria,Suiza,Theodor Wagner,Austria,25,
1954,Cuartos de final,,1954-06-26,Austria,Suiza,Theodor Wagner,Austria,30,
1954,Cuartos de final,,1954-06-26,Austria,Suiza,Erich Probst,Austria,50,
1954,Cuartos de final,,1954-06-26,Austria,Suiza,Erich Probst,Austria,60,
1954,Cuartos de final,,1954-06-26,Austria,Suiza,Josef Hugi,Suiza,10,
1954,Cuartos de final,,1954-06-26,Austria,Suiza,Josef Hugi,Suiza,20,
1954,Cuartos de final,,1954-06-26,Austria,Suiza,Josef Hugi,Suiza,40,
1954,Semifinales,,1954-06-30,Alemania Federal,Austria,Max Morlock,Alemania Federal,30,
1954,Semifinales,,1954-06-30,Alemania Federal,Austria,Fritz Walter,Alemania Federal,40,
1954,Semifinales,,1954-06-30,Alemania Federal,Austria,Ottmar Walter,Alemania Federal,50,
1954,Semifinales,,1954-06-30,Alemania Federal,Austria,Erich Probst,Austria,20,
1954,Semifinales,,1954-06-30,Hungria,Uruguay,Sandor Kocsis,Hungria,90,
1954,Semifinales,,1954-06-30,Hungria,Uruguay,Sandor Kocsis,Hungria,110,
1954,Semifinales,,1954-06-30,Hungria,Uruguay,Juan Hohberg,Uruguay,75,
1954,Semifinales,,1954-06-30,Hungria,Uruguay,Juan Hohberg,Uruguay,86,
1954,Tercer puesto,,1954-07-03,Austria,Uruguay,Erich Probst,Austria,15,
1954,Tercer puesto,,1954-07-03,Austria,Uruguay,Erich Probst,Austria,45,
1954,Tercer puesto,,1954-07-03,Austria,Uruguay,Theodor Wagner,Austria,70,
1954,Tercer puesto,,1954-07-03,Austria,Uruguay,Juan Hohberg,Uruguay,20,
1954,Tercer puesto,,1954-07-03,Austria,Uruguay,Carlos Borges,Uruguay,60,
1954,Final,,1954-07-04,Alemania Federal,Hungria,Max Morlock,Alemania Federal,10,
1954,Final,,1954-07-04,Alemania Federal,Hungria,Helmut Rahn,Alemania Federal,18,
1954,Final,,1954-07-04,Alemania Federal,Hungria,Helmut Rahn,Alemania Federal,84,
1954,Final,,1954-07-04,Alemania Federal,Hungria,Ferenc Puskas,Hungria,6,
1954,Final,,1954-07-04,Alemania Federal,Hungria,Zoltan Czibor,Hungria,8,
1958,Primera Ronda,Grupo 1,1958-06-08,Alemania Federal,Argentina,Helmut Rahn,Alemania Federal,32,
1958,Primera Ronda,Grupo 1,1958-06-08,Alemania Federal,Argentina,Uwe Seeler,Alemania Federal,42,
1958,Primera Ronda,Grupo 1,1958-06-08,Alemania Federal,Argentina,Helmut Rahn,Alemania Federal,79,
1958,Primera Ronda,Grupo 1,1958-06-08,Alemania Federal,Argentina,Oreste Corbatta,Argentina,3,
1958,Primera Ronda,Grupo 1,1958-06-08,Irlanda del Norte,Checoslovaquia,Peter McParland,Irlanda del Norte,47,
1958,Primera Ronda,Grupo 1,1958-06-11,Argentina,Irlanda del Norte,Oreste Corbatta,Argentina,38,
1958,Primera Ronda,Grupo 1,1958-06-11,Argentina,Irlanda del Norte,Pedro Dellacha,Argentina,55,
1958,Primera Ronda,Grupo 1,1958-06-11,Argentina,Irlanda del Norte,Peter McParland,Irlanda del Norte,3,
1958,Primera Ronda,Grupo 1,1958-06-11,Alemania Federal,Checoslovaquia,Helmut Rahn,Alemania Federal,60,
1958,Primera Ronda,Grupo 1,1958-06-11,Alemania Federal,Checoslovaquia,Erich Juskowiak,Alemania Federal,80,
1958,Primera Ronda,Grupo 1,1958-06-11,Alemania Federal,Checoslovaquia,Zdenek Zikan,Checoslovaquia,25,
1958,Primera Ronda,Grupo 1,1958-06-15,Argentina,Checoslovaquia,Oreste Corbatta,Argentina,10,
1958,Primera Ronda,Grupo 1,1958-06-15,Argentina,Checoslovaquia,Zdenek Zikan,Checoslovaquia,15,
1958,Primera Ronda,Grupo 1,1958-06-15,Argentina,Checoslovaquia,Zdenek Zikan,Checoslovaquia,30,
1958,Primera Ronda,Grupo 1,1958-06-15,Argentina,Checoslovaquia,Zdenek Zikan,Checoslovaquia,60,
1958,Primera Ronda,Grupo 1,1958-06-15,Argentina,Checoslovaquia,Vaclav Masek,Checoslovaquia,70,
1958,Primera Ronda,Grupo 1,1958-06-15,Argentina,Checoslovaquia,Jiri Feureisl,Checoslovaquia,85,
1958,Primera Ronda,Grupo 1,1958-06-17,Irlanda del Norte,Checoslovaquia,Peter McParland,Irlanda del Norte,1,
1958,Primera Ronda,Grupo 1,1958-06-17,Irlanda del Norte,Checoslovaquia,Peter McParland,Irlanda del Norte,99,
1958,Primera Ronda,Grupo 1,1958-06-17,Irlanda del Norte,Checoslovaquia,Zdenek Zikan,Checoslovaquia,50,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Just Fontaine,Francia,24,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Just Fontaine,Francia,30,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Just Fontaine,Francia,67,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Raymond Kopa,Francia,70,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Jean Vincent,Francia,83,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Maryan Wisniewski,Francia,61,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Roger Piantoni,Francia,52,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Florencio Amarilla,Paraguay,20,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Florencio Amarilla,Paraguay,44,
1958,Primera Ronda,Grupo 2,1958-06-08,Francia,Paraguay,Jorge Romero,Paraguay,50,
1958,Primera Ronda,Grupo 2,1958-06-08,Yugoslavia,Escocia,Tommy Docherty,Escocia,15,
1958,Primera Ronda,Grupo 2,1958-06-08,Yugoslavia,Escocia,Tommy Docherty,Escocia,60,
1958,Primera Ronda,Grupo 2,1958-06-08,Yugoslavia,Escocia,Milos Milutinovic,Yugoslavia,20,
1958,Primera Ronda,Grupo 2,1958-06-08,Yugoslavia,Escocia,Tomislav Knez,Yugoslavia,50,
1958,Primera Ronda,Grupo 2,1958-06-11,Paraguay,Escocia,Florencio Amarilla,Paraguay,10,
1958,Primera Ronda,Grupo 2,1958-06-11,Paraguay,Escocia,Florencio Amarilla,Paraguay,70,
1958,Primera Ronda,Grupo 2,1958-06-11,Paraguay,Escocia,Ruben Fernandez,Paraguay,85,
1958,Primera Ronda,Grupo 2,1958-06-11,Paraguay,Escocia,Bobby Collins,Escocia,20,
1958,Primera Ronda,Grupo 2,1958-06-11,Paraguay,Escocia,Bobby Collins,Escocia,50,
1958,Primera Ronda,Grupo 2,1958-06-15,Francia,Yugoslavia,Just Fontaine,Francia,4,
1958,Primera Ronda,Grupo 2,1958-06-15,Francia,Yugoslavia,Roger Piantoni,Francia,43,
1958,Primera Ronda,Grupo 2,1958-06-15,Francia,Yugoslavia,Milos Milutinovic,Yugoslavia,55,
1958,Primera Ronda,Grupo 3,1958-06-08,Hungria,Gales,Lajos Tichy,Hungria,60,
1958,Primera Ronda,Grupo 3,1958-06-08,Hungria,Gales,John Charles,Gales,30,
1958,Primera Ronda,Grupo 3,1958-06-08,Suecia,Mexico,Agne Simonsson,Suecia,45,
1958,Primera Ronda,Grupo 3,1958-06-08,Suecia,Mexico,Kurt Hamrin,Suecia,60,
1958,Primera Ronda,Grupo 3,1958-06-08,Suecia,Mexico,Nils Liedholm,Suecia,75,
1958,Primera Ronda,Grupo 3,1958-06-11,Mexico,Gales,Jaime Belmonte,Mexico,10,
1958,Primera Ronda,Grupo 3,1958-06-11,Mexico,Gales,Ivor Allchurch,Gales,20,
1958,Primera Ronda,Grupo 3,1958-06-11,Mexico,Gales,Ivor Allchurch,Gales,75,
1958,Primera Ronda,Grupo 3,1958-06-15,Suecia,Hungria,Kurt Hamrin,Suecia,35,
1958,Primera Ronda,Grupo 3,1958-06-15,Suecia,Hungria,Agne Simonsson,Suecia,80,
1958,Primera Ronda,Grupo 3,1958-06-15,Suecia,Hungria,Lajos Tichy,Hungria,50,
1958,Primera Ronda,Grupo 4,1958-06-08,Brasil,Austria,Mazzola,Brasil,10,
1958,Primera Ronda,Grupo 4,1958-06-08,Brasil,Austria,Nilton Santos,Brasil,30,
1958,Primera Ronda,Grupo 4,1958-06-08,Brasil,Austria,Mazzola,Brasil,50,
1958,Primera Ronda,Grupo 4,1958-06-08,URSS,Inglaterra,Anatoli Ilyin,URSS,60,
1958,Primera Ronda,Grupo 4,1958-06-08,URSS,Inglaterra,Tom Finney,Inglaterra,70,
1958,Primera Ronda,Grupo 4,1958-06-11,URSS,Austria,Nikita Simonyan,URSS,20,
1958,Primera Ronda,Grupo 4,1958-06-11,URSS,Austria,Valentin Ivanov,URSS,40,
1958,Primera Ronda,Grupo 4,1958-06-11,URSS,Austria,Viktor Tsarev,URSS,70,
1958,Primera Ronda,Grupo 4,1958-06-15,Brasil,URSS,Vava,Brasil,3,
1958,Primera Ronda,Grupo 4,1958-06-15,Brasil,URSS,Vava,Brasil,77,
1958,Primera Ronda,Grupo 4,1958-06-15,Inglaterra,Austria,Tom Finney,Inglaterra,15,
1958,Primera Ronda,Grupo 4,1958-06-15,Inglaterra,Austria,Derek Kevan,Inglaterra,30,
1958,Cuartos de final,,1958-06-19,Francia,Irlanda del Norte,Just Fontaine,Francia,30,
1958,Cuartos de final,,1958-06-19,Francia,Irlanda del Norte,Just Fontaine,Francia,60,
1958,Cuartos de final,,1958-06-19,Francia,Irlanda del Norte,Jean Vincent,Francia,75,
1958,Cuartos de final,,1958-06-19,Francia,Irlanda del Norte,Maryan Wisniewski,Francia,85,
1958,Cuartos de final,,1958-06-19,Alemania Federal,Yugoslavia,Helmut Rahn,Alemania Federal,12,
1958,Cuartos de final,,1958-06-19,Brasil,Gales,Pele,Brasil,66,
1958,Cuartos de final,,1958-06-19,Suecia,URSS,Kurt Hamrin,Suecia,49,
1958,Cuartos de final,,1958-06-19,Suecia,URSS,Agne Simonsson,Suecia,88,
1958,Semifinales,,1958-06-24,Suecia,Alemania Federal,Kurt Hamrin,Suecia,32,
1958,Semifinales,,1958-06-24,Suecia,Alemania Federal,Agne Simonsson,Suecia,81,
1958,Semifinales,,1958-06-24,Suecia,Alemania Federal,Hans Schaefer,Alemania Federal,24,
1958,Semifinales,,1958-06-24,Brasil,Francia,Vava,Brasil,2,
1958,Semifinales,,1958-06-24,Brasil,Francia,Vava,Brasil,39,
1958,Semifinales,,1958-06-24,Brasil,Francia,Pele,Brasil,52,
1958,Semifinales,,1958-06-24,Brasil,Francia,Pele,Brasil,64,
1958,Semifinales,,1958-06-24,Brasil,Francia,Pele,Brasil,75,
1958,Semifinales,,1958-06-24,Brasil,Francia,Just Fontaine,Francia,9,
1958,Semifinales,,1958-06-24,Brasil,Francia,Roger Piantoni,Francia,83,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Just Fontaine,Francia,16,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Just Fontaine,Francia,36,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Just Fontaine,Francia,78,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Just Fontaine,Francia,89,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Raymond Kopa,Francia,27,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Yvon Douis,Francia,50,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Hans Cieslarczyk,Alemania Federal,18,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Helmut Rahn,Alemania Federal,52,
1958,Tercer puesto,,1958-06-28,Francia,Alemania Federal,Hans Schaefer,Alemania Federal,84,
1958,Final,,1958-06-29,Brasil,Suecia,Vava,Brasil,9,
1958,Final,,1958-06-29,Brasil,Suecia,Vava,Brasil,32,
1958,Final,,1958-06-29,Brasil,Suecia,Pele,Brasil,55,
1958,Final,,1958-06-29,Brasil,Suecia,Pele,Brasil,90,
1958,Final,,1958-06-29,Brasil,Suecia,Zagallo,Brasil,68,
1958,Final,,1958-06-29,Brasil,Suecia,Nils Liedholm,Suecia,4,
1958,Final,,1958-06-29,Brasil,Suecia,Agne Simonsson,Suecia,80,
1962,Primera Ronda,Grupo 1,1962-05-30,Uruguay,Colombia,Luis Cubilla,Uruguay,56,
1962,Primera Ronda,Grupo 1,1962-05-30,Uruguay,Colombia,Hector Facundo,Uruguay,75,
1962,Primera Ronda,Grupo 1,1962-05-30,Uruguay,Colombia,Francisco Zuluaga,Colombia,19,
1962,Primera Ronda,Grupo 1,1962-05-31,URSS,Yugoslavia,Valentin Ivanov,URSS,50,
1962,Primera Ronda,Grupo 1,1962-05-31,URSS,Yugoslavia,Viktor Ponedelnik,URSS,75,
1962,Primera Ronda,Grupo 1,1962-06-02,Yugoslavia,Uruguay,Vladimir Kovacevic,Yugoslavia,15,
1962,Primera Ronda,Grupo 1,1962-06-02,Yugoslavia,Uruguay,Josip Skoblar,Yugoslavia,30,
1962,Primera Ronda,Grupo 1,1962-06-02,Yugoslavia,Uruguay,Josip Skoblar,Yugoslavia,70,
1962,Primera Ronda,Grupo 1,1962-06-02,Yugoslavia,Uruguay,Jose Sasía,Uruguay,20,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Igor Chislenko,URSS,10,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Valentin Ivanov,URSS,20,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Valentin Ivanov,URSS,56,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Valentin Ivanov,URSS,70,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Marcos Coll,Colombia,68,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Antonio Rada,Colombia,72,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Antonio Rada,Colombia,75,
1962,Primera Ronda,Grupo 1,1962-06-03,URSS,Colombia,Francisco Klinger,Colombia,86,
1962,Primera Ronda,Grupo 1,1962-06-06,URSS,Uruguay,Igor Netto,URSS,38,
1962,Primera Ronda,Grupo 1,1962-06-06,URSS,Uruguay,Valentin Ivanov,URSS,60,
1962,Primera Ronda,Grupo 1,1962-06-06,URSS,Uruguay,Jose Sasía,Uruguay,80,
1962,Primera Ronda,Grupo 1,1962-06-06,Yugoslavia,Colombia,Josip Skoblar,Yugoslavia,5,
1962,Primera Ronda,Grupo 1,1962-06-06,Yugoslavia,Colombia,Josip Skoblar,Yugoslavia,15,
1962,Primera Ronda,Grupo 1,1962-06-06,Yugoslavia,Colombia,Vladimir Kovacevic,Yugoslavia,30,
1962,Primera Ronda,Grupo 1,1962-06-06,Yugoslavia,Colombia,Drazan Jerkovic,Yugoslavia,60,
1962,Primera Ronda,Grupo 1,1962-06-06,Yugoslavia,Colombia,Drazan Jerkovic,Yugoslavia,80,
1962,Primera Ronda,Grupo 2,1962-05-30,Chile,Suiza,Leonel Sanchez,Chile,44,
1962,Primera Ronda,Grupo 2,1962-05-30,Chile,Suiza,Jaime Ramirez,Chile,50,
1962,Primera Ronda,Grupo 2,1962-05-30,Chile,Suiza,Jorge Toro,Chile,80,
1962,Primera Ronda,Grupo 2,1962-05-30,Chile,Suiza,Josef Hugi,Suiza,15,
1962,Primera Ronda,Grupo 2,1962-06-02,Chile,Italia,Jaime Ramirez,Chile,74,
1962,Primera Ronda,Grupo 2,1962-06-02,Chile,Italia,Jorge Toro,Chile,88,
1962,Primera Ronda,Grupo 2,1962-06-03,Alemania Occidental,Suiza,Uwe Seeler,Alemania Occidental,10,
1962,Primera Ronda,Grupo 2,1962-06-03,Alemania Occidental,Suiza,Helmut Rahn,Alemania Occidental,70,
1962,Primera Ronda,Grupo 2,1962-06-03,Alemania Occidental,Suiza,Josef Hugi,Suiza,50,
1962,Primera Ronda,Grupo 2,1962-06-06,Alemania Occidental,Chile,Uwe Seeler,Alemania Occidental,20,
1962,Primera Ronda,Grupo 2,1962-06-06,Alemania Occidental,Chile,Helmut Rahn,Alemania Occidental,80,
1962,Primera Ronda,Grupo 2,1962-06-06,Alemania Occidental,Chile,Jorge Toro,Chile,60,
1962,Primera Ronda,Grupo 2,1962-06-06,Italia,Suiza,Gianni Rivera,Italia,15,
1962,Primera Ronda,Grupo 2,1962-06-06,Italia,Suiza,Gianni Rivera,Italia,70,
1962,Primera Ronda,Grupo 2,1962-06-06,Italia,Suiza,Aurelio Milani,Italia,85,
1962,Primera Ronda,Grupo 3,1962-05-30,Brasil,Mexico,Zagallo,Brasil,56,
1962,Primera Ronda,Grupo 3,1962-05-30,Brasil,Mexico,Pele,Brasil,73,
1962,Primera Ronda,Grupo 3,1962-05-31,Checoslovaquia,España,Vaclav Masek,Checoslovaquia,82,
1962,Primera Ronda,Grupo 3,1962-06-03,España,Mexico,Adelardo,España,90,
1962,Primera Ronda,Grupo 3,1962-06-06,Brasil,España,Amarildo,Brasil,72,
1962,Primera Ronda,Grupo 3,1962-06-06,Brasil,España,Amarildo,Brasil,86,
1962,Primera Ronda,Grupo 3,1962-06-06,Brasil,España,Manuel Pahiño,España,35,
1962,Primera Ronda,Grupo 3,1962-06-06,Checoslovaquia,Mexico,Adolf Scherer,Checoslovaquia,30,
1962,Primera Ronda,Grupo 3,1962-06-06,Checoslovaquia,Mexico,Adolf Scherer,Checoslovaquia,80,
1962,Primera Ronda,Grupo 3,1962-06-06,Checoslovaquia,Mexico,Hector Hernandez,Mexico,20,
1962,Primera Ronda,Grupo 3,1962-06-06,Checoslovaquia,Mexico,Hector Hernandez,Mexico,60,
1962,Primera Ronda,Grupo 3,1962-06-06,Checoslovaquia,Mexico,Hector Hernandez,Mexico,75,
1962,Primera Ronda,Grupo 4,1962-05-30,Argentina,Bulgaria,Facundo,Argentina,4,
1962,Primera Ronda,Grupo 4,1962-05-31,Hungria,Inglaterra,Lajos Tichy,Hungria,20,
1962,Primera Ronda,Grupo 4,1962-05-31,Hungria,Inglaterra,Florian Albert,Hungria,50,
1962,Primera Ronda,Grupo 4,1962-05-31,Hungria,Inglaterra,Ron Flowers,Inglaterra,60,
1962,Primera Ronda,Grupo 4,1962-06-02,Inglaterra,Argentina,Jimmy Greaves,Inglaterra,40,
1962,Primera Ronda,Grupo 4,1962-06-02,Inglaterra,Argentina,Jimmy Greaves,Inglaterra,60,
1962,Primera Ronda,Grupo 4,1962-06-02,Inglaterra,Argentina,Jimmy Greaves,Inglaterra,80,
1962,Primera Ronda,Grupo 4,1962-06-02,Inglaterra,Argentina,Jose Sanfilippo,Argentina,10,
1962,Primera Ronda,Grupo 4,1962-06-03,Hungria,Bulgaria,Florian Albert,Hungria,10,
1962,Primera Ronda,Grupo 4,1962-06-03,Hungria,Bulgaria,Florian Albert,Hungria,30,
1962,Primera Ronda,Grupo 4,1962-06-03,Hungria,Bulgaria,Florian Albert,Hungria,50,
1962,Primera Ronda,Grupo 4,1962-06-03,Hungria,Bulgaria,Lajos Tichy,Hungria,70,
1962,Primera Ronda,Grupo 4,1962-06-03,Hungria,Bulgaria,Lajos Tichy,Hungria,80,
1962,Primera Ronda,Grupo 4,1962-06-03,Hungria,Bulgaria,Georgi Asparuhov,Bulgaria,60,
1962,Primera Ronda,Grupo 4,1962-06-06,Hungria,Argentina,Florian Albert,Hungria,10,
1962,Primera Ronda,Grupo 4,1962-06-06,Hungria,Argentina,Lajos Tichy,Hungria,70,
1962,Primera Ronda,Grupo 4,1962-06-06,Hungria,Argentina,Jose Sanfilippo,Argentina,20,
1962,Primera Ronda,Grupo 4,1962-06-06,Inglaterra,Bulgaria,Jimmy Greaves,Inglaterra,20,
1962,Primera Ronda,Grupo 4,1962-06-06,Inglaterra,Bulgaria,Derek Kevan,Inglaterra,40,
1962,Cuartos de final,,1962-06-10,Chile,URSS,Leonel Sanchez,Chile,11,
1962,Cuartos de final,,1962-06-10,Chile,URSS,Eladio Rojas,Chile,87,
1962,Cuartos de final,,1962-06-10,Chile,URSS,Igor Chislenko,URSS,27,
1962,Cuartos de final,,1962-06-10,Brasil,Inglaterra,Garrincha,Brasil,31,
1962,Cuartos de final,,1962-06-10,Brasil,Inglaterra,Garrincha,Brasil,59,
1962,Cuartos de final,,1962-06-10,Brasil,Inglaterra,Vava,Brasil,44,
1962,Cuartos de final,,1962-06-10,Brasil,Inglaterra,Gerry Hitchens,Inglaterra,38,
1962,Cuartos de final,,1962-06-10,Yugoslavia,Alemania Occidental,Petar Radakovic,Yugoslavia,85,
1962,Cuartos de final,,1962-06-10,Checoslovaquia,Hungria,Adolf Scherer,Checoslovaquia,13,
1962,Semifinales,,1962-06-13,Brasil,Chile,Garrincha,Brasil,9,
1962,Semifinales,,1962-06-13,Brasil,Chile,Garrincha,Brasil,32,
1962,Semifinales,,1962-06-13,Brasil,Chile,Vava,Brasil,47,
1962,Semifinales,,1962-06-13,Brasil,Chile,Jorge Toro,Chile,39,
1962,Semifinales,,1962-06-13,Checoslovaquia,Yugoslavia,Josef Masopust,Checoslovaquia,15,
1962,Semifinales,,1962-06-13,Checoslovaquia,Yugoslavia,Zdenek Kadraba,Checoslovaquia,70,
1962,Tercer puesto,,1962-06-16,Chile,Yugoslavia,Eladio Rojas,Chile,90,
